reviewerID,reviewerName_x,date(YYYYMMDD)_x,reviewCount,Avgrating,avg_wordcount,sum_helpful_votes,sum_unhelpful_votes,overall_helpfulness_x,reviewerName_y,unixReviewTime,overall,asin,reviewTime,reviewText,helpful,summary,Year,Month,Day,helpfulness_ratio,review_length,Wordcount,Reviewcategory,helpful_votes,total_votes,unhelpful_votes,overall_helpfulness_y,date(YYYYMMDD)_y
ADLVFFE4VBT8,"A. Dent ""Aragorn""",20070310,431,4.296983758700696,472.1763341067285,19964,1128,18836,"A. Dent ""Aragorn""",1267747200,5.0,B001N0DQOS,"03 5, 2010","I used the Corsair to upgrade my 2GB  T400 (Lenovo) to 4GB. Installation was quick and uneventful and my laptop (runs Windows 7 Enterprise) immediately recognized the new memory. My computer appears to be performing better post-upgrade.For what this sells, it can't get much better.Before ordering, you should make sure that this is EXACTLY what you need. While DDR3 transfer at twice the data rate of DDR2, they are physically incompatible with DDR2 slots so you can't upgrade from DDR2 to DDR3. You should also be aware that the amount of available memory depends on the operating system and the way your computer is configured (BIOS) so you may not be able to use the all the memory in your system until you install to a 64-bit OS and/or upgrade your BIOS.To me, it's an easy 5 stars.Specs:- Peak transfer rate: 8533 MB/s- Cycle time: 7.5 ns- Memory clock @ 133 MHz- I/O bus clock @ 533 MHz- ONE 2GB module- Limited (what does it mean?) lifetime warranty but there is no warranty statement- Made in Taiwan","[13, 13]","Easy, inexpensive upgrade",2010,03, 5,1.0,1008,177,Positive,13,13,0,0.0228301579547305,20100305
ADLVFFE4VBT8,"A. Dent ""Aragorn""",20070310,431,4.296983758700696,472.1763341067285,19964,1128,18836,"A. Dent ""Aragorn""",1242518400,4.0,B001NEJO18,"05 17, 2009","The brief assessmentThe Satellite L355 is a large, heavy portable - I can't make myself call it a LAP-top - machine that provides sufficient computing power to run Vista in full Aero mode, decent hard disk storage, good 17-inch  display, adequate IO, a somewhat subpar near-full-size keyboard and a few bells and whistles such as 801.11g Wi-fi and integrated Webcam and microphone. The bundled free software includes Microsoft Works, Skype, some games and some annoying '60-day-trial' bloatware such Norton 360.Overall, this is a good machine if travel is not its main purpose and if the relatively low price is factored in. It will replace a basic desktop once a mouse is added.______________________________________________________Detailed reviewDelivery and physical setup---------------------------The 'laptop' comes securely packaged in a relatively small box. The package is easy to open and there isn't a lot of assembly required. Besides the laptop's body, there is the power supply, a couple of CDs and not much else.Specs------ Dual-core Intel T3400 processor at 2.16 GHz- 3GB SDRAM expandable to 4GB- 250GB hard drive- 17"" display- 802.11b/g Wi-fi- DVD drive- Webcam + microphone- 3 USB 2.0 ports- Modem- Ethernet port- RGB monitor port- 5-in-1 Bridge Media Adapter slot that supports Memory Stick, Memory Stick Pro, Secure Digital, MMC and xD media- Near full-size keyboard with numeric keypad- TouchpadOn the Vista performance benchmark, the Satellite scores a 3.3 with 'graphics' accounting for its lowest scores - 3.3 for Aero and 3.4 for 3D business and gaming and the CPU (5.1) and the hard drive (5.3) being the highest.Setup-----Vista Setup begins as soon as the power button is pressed and it completes quickly. Once an account is created and after given permission, the Satellite was able to quickly find and join my Wi-fi network and download and install the latest mostly Vista updates - over 40 of them.To my surprise, there wasn't a lot of bloatware, Norton 360 60-day trial being the most annoying of them all - its window pops up and it can't be closed, the only apparent option being to run the setup. I was able to get rid of it by immediately removing it and other unwanted 'free' or 'free trial' offers such as NetZero before touching their setup processes. The Google Toolbar installed itself before asking but a 'thank you' pops up when it's finished.Explorer and Windows Media Player are present but it was easy to install my favorite browser (Chrome) and relegate the Explorer to the second-tier, 'backup browsers' status.Once the Norton 360 is removed, Vista begins to complain about its lacking virus protection. One reasonable truly free offer, and this is what I installed, was Avira. Once Avira was installed, I was able to register it with Defender and Vista stopped complaining.Other pre-installed but not '60-day trial' packages included are Picassa and Google Desktop. They can be easily downloaded off the Net but I don't mind them being there since they do not interact intrusively with the user.Operation and Ergonomics------------------------As I mentioned already, the keyboard is a little unusual. While large, some of the keys are not where I would expect them - the Fn and Ctrl keys, for example are switched as compared with my familiar Thinkpad layout, the shapes of the 'Backspace' and 'Tab' are a little odd and so is the layout of the top row function keys. I would not type my next novel on this keyboard. Being a spoiled Thinkpad user, I missed the little knob that controls the mouse pointer movements. The touch pad works but it doesn't work for me. I wasn't comfortable until I attached a Logitech Nano cordless mouse by inserting its little dongle into one of the 3 available USB ports.In my opinion, the display is the best part in the Satellite. It's large and it's bright. Wide-screen DVD movies play great on it but, sadly, this being a Toshiba (not a Sony) the optical drive does not support Blu-ray.The integrated Webcam works well with apps such as Google Chat or Skype and it's well integrated and easy to use.The Satellite weight - really, really heavy - does not make it suited for frequent travel. Its lacking a docking station add-on does not make it a good telecommuting choice.______________________________________________________Rating and evaluationThe Satellite 355's size and weight do not make it a good choice for anyone looking for a traditional 'laptop'. However, anyone looking for a 'sometimes portable desktop' that integrates just about everything other than the mouse, this can be a good compromise. This is exactly what I wanted for one of my sons and I am therefore happy with my purchase.______________________________________________________CUSTOMER SUPPORT (6 months later)I am trying to find a not-so-harsh word to describe's Toshiba's attitude toward their customers but I must give up so I'd rather present the facts.When this laptop's screen broke (apparently my son broke it so warranty didn't apply) Toshiba demanded that I paid almost what it took to buy the laptop NEW six months or so ago - subtract 50 from the sale price and you'd get an idea. The alternative was to go directly to one of Toshiba's authorized repair centers but, after calling a couple, it was clear that they were going to bill me for even more than Toshiba demanded.I will now have to decide between taking a gamble and buying the display myself (it's not too expensive and about 1/4 of what Toshiba asked to fix my laptop) or learn to live with a broken display - attach a keyboard and a monitor to the laptop and use it as a desktop. By the way, Toshiba makes it VERY hard for 'regular people' to replace parts themselves. One must run a setup utility whenever parts are replaced and enter some codes to register the part. Both the setup utility and the codes are given to Toshiba's authorized centers only so that they can overcharge customers.I find this to be completely unacceptable and this is probably the last Toshiba product I will ever buy. Consumers should be viewed as 'valuable customers' not helpless cash cows with big wallets to be milked over and over again because they don't have alternatives.By contrast, other vendors are way better. Electronics don't break too often but here are my few experiences. I had a Philips monitor that broke in what turned out to be the last week of 'warranty'. Philips fixed it and, amazingly, all they asked from me was the monitor's serial number. I bought a Samsung DLP TV that had a VERY SMALL display defect. After several attempts at repair failed, Samsung replaced it with a new TV and they reset the warranty to the date the NEW TV was delivered. A Sony digital camera got drenched at Niagara Falls and the LCD display in the back stopped working. Sony fixed it for a VERY REASONABLE fee, even though it was no longer under warranty. These are companies I will continue to patronize. Toshiba is not one of them.And, one more thing. The usual wait time on hold is over 15 minutes, and this is AFTER the offshore call-taker picks up the phone and makes some time-wasting, unneeded and annoying scripted chit-chat (""is it okay if I call you by the first name?"" and ""[first name inserted here], what are you using your computer for?"").","[24, 24]",The Portable Desktop [please read note on customer support],2009,05, 17,1.0,7266,1214,Positive,24,24,0,0.02318840579710145,20090517
ADLVFFE4VBT8,"A. Dent ""Aragorn""",20070310,431,4.296983758700696,472.1763341067285,19964,1128,18836,"A. Dent ""Aragorn""",1240790400,5.0,B001O7F5PI,"04 27, 2009","[Anyone remembers the old ""I am not going to spend a lot for this muffler"" commercial?]Just in case someone may feel guilty for not paying a lot more for, basically the same thing, let's look at one of our top of the line offers in premium HDMI,Monster HDMI 1000HD Ultra-High Speed HDMI Cable (2 meters)and do a quick comparison.For a lot less, the BLUE Advanced supports the HDMI 1.3a/b standard. Any HDMI 1.3 cable can carry up to 10.2 Gbit/s. Hmmm... I suppose the Monster is much better, right? Well... it ""guarantees a certified cable bandwidth of 10.2"" Okay, but the Monster also supports ""x.v.Color, and Dolby TrueHD and DTS-HD"". It turns out that, all of the above, and more, are part of the HDMI 1.3 specs and they are fully supported by every cable that complies to the standard and can be had for about 95% less in the Premium Gold. The expensive brand presentation simply enumerates the HDMI 1.3 specs as if it being HDMI 1.3 compliant was a really big deal. It is not a big deal. Even a cable that costs 95% less is HDMI 1.3 compliant.My suggestion: if you think that the proponents of the expensive brand have a point when they claim that their product is a lot more durable, buy TWO Blue Advanced wires and still pay significantly less than half of what you would pay for one of the expensive ones.My personal experience: I've never paid 'a lot' for an HDMI cable because it makes no sense to pay more. I took home one of the 'expensive' ones once because the salesman promised to take it back if I wasn't amazed by the difference. It made zero difference and I returned it.________________________________________The following are the HDMI 1.3 specs and any certified HDMI 1.3 cable is going to support them.Maximum signal bandwidth (MHz) 340Maximum TMDS bandwidth (Gbit/s) 10.2Maximum video bandwidth (Gbit/s) 8.16Maximum audio bandwidth (Mbit/s) 36.86Maximum Color Depth (bit/px) 48Maximum resolution over single link at 24-bit/px  25601600p75Maximum resolution over single link at 30-bit/px  25601600p60Maximum resolution over single link at 36-bit/px  1920x1200p75Maximum resolution over single link at 48-bit/px  19201200p60sRGBYCbCr8 channel LPCM/192 kHz/24-bit audio capabilityBlu-ray Disc video and audio at full resolutionConsumer Electronic Control (CEC)DVD-Audio supportSuper Audio CD (DSD) supportDeep ColorxvYCCAuto lip-syncDolby TrueHD bitstream capableDTS-HD Master Audio bitstream capableUpdated list of CEC commands (only on HDMI 1.3a,b,c)","[50, 54]",There's no need to pay a lot for an HDMI cable,2009,04, 27,0.9259259259259259,2472,392,Positive,50,54,4,0.02390490148184335,20090427
ADLVFFE4VBT8,"A. Dent ""Aragorn""",20070310,431,4.296983758700696,472.1763341067285,19964,1128,18836,"A. Dent ""Aragorn""",1235952000,5.0,B001OC6DCW,"03 2, 2009","This is probably the best deal you can get for a Category 2 HDMI v1.3 cable, given that it qualifies for Amazon's free shipping and, therefore competes on price with the $3 offers that charge for shipping. Just in case someone may feel guilty for not paying a lot more for, basically the same thing, let's look at our top of the line offer, Monster HDMI 1000HD Ultra-High Speed HDMI Cable (2 meters) and do a quick comparison.This item supports the HDMI 1.3 standard which is almost as good as it gets. Any HDMI 1.3 cable can carry up to 10.2 Gbit/s. The Monster cable too ""guarantees a certified cable bandwidth of 10.2"" The Monster also supports ""x.v.Color, and Dolby TrueHD and DTS-HD"" and it turns out that, all of the above, and more, are part of the HDMI 1.3 specs and they are fully supported by every cable that complies to the standard and can be had for about 90% less. The expensive brand presentation simply enumerates the HDMI 1.3 specs as if it being HDMI 1.3 compliant was a really big deal. It is not a big deal. This cable is equally compliant and it costs about 90% less.My suggestion: if you think that the proponents of the expensive brand have a point when they claim that their product is a lot more durable, buy TWO Cables To Go wires and still pay almost 80% less than you would pay for one of the expensive ones.My personal experience: I've never paid 'a lot' for an HDMI cable because it makes no sense to pay more. I took home one of the 'expensive' ones once because the salesman promised to take it back if I wasn't amazed by the difference. It made zero difference and I returned it._________________________________________________The following are the HDMI 1.3 specs and all certified HDMI 1.3 cables (including Monster) are going to support them.Maximum signal bandwidth (MHz) 340Maximum TMDS bandwidth (Gbit/s) 10.2Maximum video bandwidth (Gbit/s) 8.16Maximum audio bandwidth (Mbit/s) 36.86Maximum Color Depth (bit/px) 48Maximum resolution over single link at 24-bit/px  25601600p75Maximum resolution over single link at 30-bit/px  25601600p60Maximum resolution over single link at 36-bit/px  1920x1200p75Maximum resolution over single link at 48-bit/px  19201200p60sRGBYCbCr8 channel LPCM/192 kHz/24-bit audio capabilityBlu-ray Disc video and audio at full resolutionConsumer Electronic Control (CEC)DVD-Audio supportSuper Audio CD (DSD) supportDeep ColorxvYCCAuto lip-syncDolby TrueHD bitstream capableDTS-HD Master Audio bitstream capableUpdated list of CEC commands (only on HDMI 1.3a,b,c)","[10, 11]","HDMI v1.3 compliant, honestly priced",2009,03, 2,0.9090909090909091,2527,403,Positive,10,11,1,0.022699886012050155,20090302
ADLVFFE4VBT8,"A. Dent ""Aragorn""",20070310,431,4.296983758700696,472.1763341067285,19964,1128,18836,"A. Dent ""Aragorn""",1235952000,5.0,B001P05NBA,"03 2, 2009","If you've seen an optical cable you've seen them all. Right? Well... yeah!That's why the pricing on this cable makes absolute sense. With Amazon's free shipping it beats all the other offers that sell you a cable for change and then you get charged an arm and a leg for shipping. Spend $25 at Amazon and you get free shipping and then you pay for this optical cable about what it's worth.Can't go wrong with this one because, if you get a defective one you will know immediately and, Amazon will replace it for free. If it works the first time you tried it, chances are it will last forever. I am still using one optical cable I bought more than 10 years ago.","[0, 0]","Can't go wrong with this on - and yes, it's just an optical cable",2009,03, 2,,659,124,Positive,0,0,0,0.022406774141019378,20090302
ADLVFFE4VBT8,"A. Dent ""Aragorn""",20070310,431,4.296983758700696,472.1763341067285,19964,1128,18836,"A. Dent ""Aragorn""",1259020800,5.0,B001Q3MA80,"11 24, 2009","I liked  this sleeve for the following reasons:- It fits my son's 14.1"" Sony Vaio like a glove.- It opens on 2 sides only, wide enough to allow for the laptop to slide in but not to the degree that it would be easy for it to drop out if opened carelessly.- Easy to open/close zipper.- Nice cobalt-blue lining, goes well with the black exterior.- Very light.- Black suede patch on one side that makes it easy to carry.One issue that one should keep in mind would be the padding. It is probably adequate and it will offer some protection but some may feel more comfortable with something a little thicker. Also, there are no pockets of any kind.The manufacturer claims that the sleeve is 'security friendly'. If this means that you will not be required to take the laptop out when passing through security at an airport, that's probably wishful thinking. Not even once was I able to go through security without separating my laptop from everything else and, in many instances, being required to actually turn it on. Another curious claim on the cardboard sleeve that wraps around the sleeve states: 25 years quality guarantee. I have no idea what it means. I saw no warranty statements or promises. Made in China.Overall, I am happy with this purchase and so is my kid. The 4.5 stars can be rounded up to 5.","[0, 0]","Good protection for a 14.1"" laptop",2009,11, 24,,1305,234,Positive,0,0,0,0.022406774141019378,20091124
ADLVFFE4VBT8,"A. Dent ""Aragorn""",20070310,431,4.296983758700696,472.1763341067285,19964,1128,18836,"A. Dent ""Aragorn""",1238630400,4.0,B001RB1QWW,"04 2, 2009","The World Edition drive adds the convenience of 'over the network' backup to home users such as myself.We have a couple of laptops and a few desktops in our house and backing up was always a little bit of a chore. We're not lazy but with so many better things to do, why keep track of every little computer device when a relatively inexpensive, computer-independent device such as this one can automate the backup task and add the convenience of sharing media files with everyone else connected to our router?Briefly, this is what makes the World Edition stand out and stand apart:- easy setup as a networked device - just plug it into the router- stand alone - does not need a computer- easy access from any networked computer without configuration (tested by me on Vista only)- central point of storage for shared (mostly media) files- automatic backup on machines where the software is installed- good performance over the network - hard to distinguish it from the local driveThe World Edition drive plugs itself directly into the router (Ethernet cable included) and that's all it takes for it to become visible as a shared drive to all the machines on the network (we are all on Vista at this time but the documentation states that XP and Mac users should experience the same). By default, the drive has a Public folder with subfolders for music, pictures and videos. Any connected computer can access them and play music or video or display the stored picture. The computers where the software is installed can get themselves backed up automatically once the folders to be backed up are designated. My test restores of a few data files were successful. When using WD's MioNet one can even access files over the Internet but my experience was not very good - very slow access, not worth the effort.After I set up 5 computers for auto backups the 1TB size appears uncomfortably small. Eventually, I may keep the 1TB model for file sharing only (no backups) and buy a larger 2GB+ drive for backups only.After a couple of days of use I am happy with my purchase but, naturally, I can't say much about reliability. Time will tell.","[0, 0]",Inexpensive file sharing and backup solution for a home network,2009,04, 2,,2131,372,Positive,0,0,0,0.022406774141019378,20090402
ADLVFFE4VBT8,"A. Dent ""Aragorn""",20070310,431,4.296983758700696,472.1763341067285,19964,1128,18836,"A. Dent ""Aragorn""",1260489600,5.0,B001RK2ZBO,"12 11, 2009","I ordered this as a backup charger after I spent hours one day looking for the the original because I thought the price was too good not to. I've only used it a few times so far to charge a NP-FM55H battery - I found the original before this replacement arrived - and I've had no issues with yet. I'm keeping it in our big car together with a backup battery and a Compact Flash memory card as an 'emergency kit', just in case the original battery runs out of juice or the card in the camera runs out of space when we really, really want to take some pictures.The following are worth knowing about this charger - features different from our original Sony charger:- low price- smaller than the Sony charger- plugs directly into the wall outlet (no cord needed)- comes with a cigarette lighter adapter (great to have this on the road)To conclude: great for a backup or if the original charger gets lost.","[0, 0]","Good backup or replacement, verified to charge a NP-FM55H battery",2009,12, 11,,900,166,Positive,0,0,0,0.022406774141019378,20091211
ADLVFFE4VBT8,"A. Dent ""Aragorn""",20070310,431,4.296983758700696,472.1763341067285,19964,1128,18836,"A. Dent ""Aragorn""",1241913600,4.0,B001RKS7AC,"05 10, 2009","This must be emphasized because, these days, we tend to assume that what we used to call the 'CD drive' would allow us to watch movies on our computers. It is not the case with this device which is solely a CD-ROM drive. It will play music off your CDs and it will read any files stored on CDs but it will NOT recognize the DVD format.As a CD drive, it performed flawlessly when connected through the USB port on my Vista machine.You will find the following in the box:- the CD drive itself- USB cable to connect to computer- cable to connect to external power supply (not needed and external power supply is not provided)- mini CD disk with drivers (not needed in my case)- 3-paragraph 'manual'Worth mentioning:- drive is very slim - 1/4""- on my Vista laptop installation was automatic and the drive was recognized immediately- a USB 2.0 port appears to provide all the power the drive may needWithin the context of this being a CD drive I am going to subtract one star for the 'for ASUS EEE PC' claim. This will work on an ASUS machine but it will work on ANY computer running XP or Vista so calling it 'for ASUS' is only marketing hype that may blind potential customer into assuming (see above) that they are getting a DVD drive with the purchase.","[112, 115]",NOT a DVD drive but perfect if a generic CD drive is all you need,2009,05, 10,0.9739130434782609,1251,230,Positive,112,115,3,0.025956684579058784,20090510
ADLVFFE4VBT8,"A. Dent ""Aragorn""",20070310,431,4.296983758700696,472.1763341067285,19964,1128,18836,"A. Dent ""Aragorn""",1259107200,4.0,B001RNNXQM,"11 25, 2009","The Mint wireless speaker will use a USB-connected transmitter to play a computer's default audio from up to 100 ft. away. Up to 3 separate speaker boxes can be paired with on USB transmitter if one wishes to turn a PC into a mini home broadcast station. In addition, the iPod tray will charge the iPod while playing it. Finally, for those who wish to use these wireless speakers in a wired configuration, it will connect with and play any device compatible with 3.5 mm line out (mini stereo) or an RCA connector. The supplied iPod-centric remote control (battery included) also controls the speaker's volume, allows for switching between the 3 possible inputs and turns the speakers on or off.The trilingual, poster-style folded manual covers the warranty and the basic setup steps. In addition, an English-only 'tips' addition explains how possibly extend the theoretical 100 ft. range by using the included flexible USB adapter and makes the user aware that up to 3 devices can be simultaneously when the wireless input is selected.This what I liked about the Mint Studio Wireless PC/Mac Speaker with iPod/iPhone Dock:- Setup for wireless operation - the only one that interests me - was quick and easy. All that's needed is to activate the remote control by removing the foil keeping the battery disconnected and plug it in.- The USB transmitter installed itself in about 1 minute on my Vista laptop and began transmitting immediately.- The practical wireless range seems to approach the theoretical claim. I walked with my laptop all throughout our rather large house, including the basement and the speaker stayed connected and played all the time.- Good volume with very little distortion even at the max.- Careful packaging with all the shiny surfaces well protected.- Very funny back of the box.The following I did not like or didn't impress me so much:- The 1 year warranty statement expects that the buyer ships the item at his/her own risk and expense and there is enough lawyerese there to ensure that warranty repairs would be at the manufacturer's discretion.- The top and bottom of the normal audio range seem to be missing. Both the bass and the treble are lacking but it should be okay for listening to Internet radio or some other low-fi sources.- The manual control buttons are small and, in my view, ergonomically misplaced on the sides of the iPod tray (pray that the remote never stops working).- There is not feedback on the speaker side when operating the remote control - like maybe blinking when volume up or volume down are pressed on the remote.- The very shiny, very black finish looks good until you actually touch it because it will collect and display every single fingerprint.Overall, I like this speaker and I will be using with my laptop in my home office to listen to Internet radio. ""I like it"" translates into Amazon's 4 stars (the 5 stars are reserved for ""I love it"").","[5, 5]","Easy setup, meets expectations as a wireless computer speaker",2009,11, 25,1.0,2909,495,Positive,5,5,0,0.02256961406936981,20091125
ADLVFFE4VBT8,"A. Dent ""Aragorn""",20070310,431,4.296983758700696,472.1763341067285,19964,1128,18836,"A. Dent ""Aragorn""",1289952000,5.0,B001RQ2YF0,"11 17, 2010","I purchased my first SquareTrade Warranty for a larger TV mainly because Amazon suggested it and because I had recently had a terrible experience with a laptop that went bad shortly after the warranty expired. I purchased this one because my first-time dealing with this company was a good experience. So, here I go again, getting my $299.99 TV covered for three years and not paying a lot for it.THE PURCHASE EXPERIENCEGetting the warranty was relatively easy. The first time around I had a few questions because our TV is a DLP, not an LCD, Plasma or LED but, to my surprise the off-shore persons answering the phone - and it was easy to get to talk to a human - were able to intelligently search their knowledge base, find the definition of DLP, determine that my TV could be covered, correctly answer my question regarding the DLP's replacement lamp (no, it's not covered) and made a note in their system that my TV was a DLP. I called again this time and, again, the off-shore person answered my questions intelligently.Shortly after I actually completed the purchase at Amazon, I received an email from SquareTrade that had a printable copy of the service agreement/contract.I was told over the phone that I had to get a userID/password at their site in order to be able to manage my coverage information. Once that completed, I was able to log in and retrieve my contract number and instructions on how to send SquareTrade my proof of purchase - simply paste Amazon's invoice into an email that has the contract number in the subject line.SquareTrade then sent me an email that acknowledged me sending them my proof of purchase and advising me to keep the original because they were not going to actually verify my purchase until I made my first claim.COVERAGEIt may be interesting to understand how coverage works without spending time on the phone with the company reps so, here it is.- There is a 60-day full refund upon cancellation provision so, if you don't like the service agreement, it's easy to cancel.- This coverage is concurrent with the manufacturer's warranty. In other words, this 3-year coverage begins on the day you sign for it but SquareTrade won't be taking claims from you while the manufacturer's warranty is still in effect. If your manufacturer has a one-year warranty on your TV, SquareTrade will cover it for years 2, 3. HOWEVER, and this is a good thing, the contract stipulates that IF the manufacturer refuses to honor their warranty for whatever reason (item purchased from an unauthorized dealer, for exeample) SquareTrade WILL cover you instead.- The value of coverage is limited to whatever you paid for your TV. This is important so, let me provide the full quote from the agreement:[The total amount that We will pay for repairs or replacement made in connection with all claims that You make pursuant to this Service Agreement shall not exceed the purchase price of the Product, less taxes. In the event that We make payments for repairs, which in the aggregate, are equal to the purchase price or replace the Product with a new, rebuilt or refurbished product of equal or similar features and functionality, We will have no further obligations under this Service Agreement.]- There is a 'no lemon' provision in the agreement which states that if the same item is repaired 3 times for the same defect within a year they will replace your TV with an equivalent product, at which time the warranty coverage ends - will not cover the replacement.- If your TV is damaged by a power surge and you had a power surge protector they may ask you to send it over to them for examination (probably to see if they can get some money from the power surge protector manufacturer).- Any time we are talking about replacements, they reserve the right to ask for the defective item to be sent to them and they will provide the box and the shipping label.- They will help arrange for in-house repairs and pay the repair company directly IF your TV is not shippable. On TVs under 37"" they will send you a shipping kit.- They do not cover scratches or cracks.- They do not cover any damage caused by you doing terrible things to your TV - like leaving it out in the rain.- There is no deductible.- They will allow for the agreement to be transferred if you sell your TV - can do it at their Web site.MY RATINGI haven't made any claim yet but, since Amazon stands behind this company and based on the service agreement and on my experience in dealing with the people at the call center, I am confident that this is a company worth doing business with so they get a 5-star.-->> Brush your teeth, it's the law! &lt;&lt;","[2, 2]",Happy enough to become a repeat customer,2010,11, 17,1.0,4640,816,Positive,2,2,0,0.02247191011235955,20101117
ADLVFFE4VBT8,"A. Dent ""Aragorn""",20070310,431,4.296983758700696,472.1763341067285,19964,1128,18836,"A. Dent ""Aragorn""",1271980800,2.0,B001SGY2X6,"04 23, 2010","This battery should and it DOES come standard with the T60/61 models so anyone shopping for another would either be looking for a backup or for a replacement because the original no longer holds a charge well.If you you want is short battery life and you really feel like paying a lot for the privilege, this should be the one to get. My personal experience with this exact battery in a T60 was under 2 hours life on a full charge when brand new and under one hour one year later. Eventually I had it replaced with aNew Replacement 9 Cells High Capacity Li-Ion Battery for IBM ThinkPad R60 Z60, R60e, T60, T60p, Z60m, Z61e, Z61m, Z61p Series. 9-cells come now standard with the T400 models and they work well with the T60/61 and quite a few other models.To make this short - unless your primary concerns are a couple ounces of extra weight and the 9-cell's larger frame, go with the 9-cell.","[4, 4]","Underpowered for a T60/61, no longer standard issue for the newer T400 models",2010,04, 23,1.0,890,163,Negative,4,4,0,0.022537046083699722,20100423
